,empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
18332,1,0.012833356857299805,0.04740499114990234,0.06035566329956055
18333,1,0.014786243438720703,0.03630131149291992,0.05119204521179199
18334,1,0.015044927597045898,0.05597504043579102,0.07112884521484375
18335,1,0.013540029525756836,0.05232166290283203,0.06597518920898438
18336,1,0.014746904373168945,0.03960460662841797,0.05445456504821777
18337,1,0.01479792594909668,0.05867484664916992,0.0736074447631836
18338,1,0.013085126876831055,0.05181766510009766,0.06503057479858398
18339,1,0.012740850448608398,0.049474720001220704,0.062338829040527344
18340,1,0.014432430267333984,0.03706233596801758,0.051598310470581055
18341,1,0.014686346054077148,0.03692156982421875,0.05170917510986328
18342,1,0.014847755432128906,0.0372347526550293,0.052184343338012695
18343,1,0.014376163482666016,0.042162689208984375,0.056642770767211914
18344,1,0.015040874481201172,0.047737281799316404,0.06288337707519531
18345,1,0.013149499893188477,0.0489403190612793,0.06219601631164551
18346,1,0.01263284683227539,0.04732153701782227,0.060059309005737305
18347,1,0.01278829574584961,0.047943519592285155,0.06082797050476074
18348,1,0.012860298156738281,0.04736662292480469,0.06034398078918457
18349,1,0.014478206634521484,0.03294291305541992,0.04752516746520996
18350,1,0.014181137084960938,0.04341923141479492,0.05770421028137207
18351,1,0.015648841857910156,0.05124937438964844,0.06702184677124023
18352,1,0.012896299362182617,0.04882742309570313,0.061835289001464844
18353,1,0.012932062149047852,0.05084758377075195,0.06389045715332031
18354,1,0.014330863952636719,0.057464641571044923,0.0719003677368164
18355,1,0.01266789436340332,0.04915347290039063,0.06193971633911133
18356,1,0.014551639556884766,0.03624560165405273,0.050910234451293945
18357,1,0.014695405960083008,0.05059056091308594,0.0654134750366211
18358,1,0.014860153198242188,0.047741920471191406,0.06269979476928711
18359,1,0.012628793716430664,0.0474807357788086,0.06022810935974121
18360,1,0.01486063003540039,0.03290902328491211,0.04787278175354004
18361,1,0.017829418182373047,0.054620574951171875,0.07258272171020508
18362,1,0.012947320938110352,0.04486656188964844,0.05792951583862305
18363,1,0.014907121658325195,0.03516044616699219,0.0501706600189209
18364,1,0.01482701301574707,0.06430143737792969,0.0792531967163086
18365,1,0.014719247817993164,0.03340780639648438,0.048235177993774414
18366,1,0.014613866806030273,0.03512284851074219,0.049844980239868164
18367,1,0.016483783721923828,0.04880502319335937,0.06540846824645996
18368,1,0.012871980667114258,0.04730620956420899,0.060294389724731445
18369,1,0.012868642807006836,0.04767145538330078,0.06065797805786133
18370,1,0.012620925903320312,0.04504860687255859,0.05778312683105469
18371,1,0.013063192367553711,0.04565497589111328,0.05882883071899414
18372,1,0.013050556182861328,0.04461734390258789,0.05779099464416504
